"46.49.3";"5";"Wholesale of leather goods, luggage, gifts and giveaways";""
"46.49.4";"5";"Wholesale of paper and paperboard, stationery, books, newspapers, journals and periodicals";""
"46.49.5";"5";"Wholesale of non-electrical household appliances, household articles of metal and other household goods n.e.c.";""
"46.5";"3";"Wholesale of information and communication equipment";""
"46.51";"4";"Wholesale of computers, computer peripheral equipment and software";""
"46.51.0";"5";"Wholesale of computers, computer peripheral equipment and software";""
"46.52";"4";"Wholesale of electronic and telecommunications equipment and parts";""
"46.52.0";"5";"Wholesale of electronic and telecommunications equipment and parts";""
"46.6";"3";"Wholesale of other machinery, equipment and supplies";""
"46.61";"4";"Wholesale of agricultural machinery, equipment and supplies";""
"46.61.0";"5";"Wholesale of agricultural machinery, equipment and supplies";""
"46.62";"4";"Wholesale of machine tools";""
"46.62.0";"5";"Wholesale of machine tools";""
"46.63";"4";"Wholesale of mining, construction and civil engineering machinery";""
"46.63.0";"5";"Wholesale of mining, construction and civil engineering machinery";""
"46.64";"4";"Wholesale of machinery for the textile industry and of sewing and knitting machines";""
"46.64.0";"5";"Wholesale of machinery for the textile industry and of sewing and knitting machines";""
"46.65";"4";"Wholesale of office furniture";""
"46.65.0";"5";"Wholesale of office furniture";""
"46.66";"4";"Wholesale of other office machinery and equipment";""
"46.66.0";"5";"Wholesale of other office machinery and equipment";""
"46.69";"4";"Wholesale of other machinery and equipment";""
"46.69.1";"5";"Wholesale of industrial trucks and vehicles n.e.c.";""
"46.69.2";"5";"Wholesale of other machinery";""
"46.69.3";"5";"Wholesale of other equipment and accessories for machinery and of industrial equipment";""
"46.7";"3";"Other specialised wholesale";""
"46.71";"4";"Wholesale of solid, liquid and gaseous fuels and related products";""
"46.71.1";"5";"Wholesale of solid fuels";""
"46.71.2";"5";"Wholesale of liquid and gaseous fuels and related products";""
"46.72";"4";"Wholesale of metals and metal ores";""
"46.72.1";"5";"Wholesale of iron ores, iron, steel and ferrous semi-finished metal products";""
"46.72.2";"5";"Wholesale of non-ferrous ores, non-ferrous metals and non-ferrous semi-finished metal products";""
"46.73";"4";"Wholesale of wood, construction materials and sanitary equipment";""
"46.73.1";"5";"Non-specialised wholesale of wood, construction materials and sanitary equipment";""
"46.73.2";"5";"Wholesale of wood in the rough and sawn timber";""
"46.73.3";"5";"Wholesale of other products of primary processing of wood and wooden construction elements";""
"46.73.4";"5";"Wholesale of construction materials and mineral construction elements";""
"46.73.5";"5";"Wholesale of flat glass";""
"46.73.6";"5";"Wholesale of paint and varnish";""
"46.73.7";"5";"Wholesale of sanitary equipment";""
"46.73.8";"5";"Wholesale of wallpaper and floor coverings (excluding carpets and rugs)";""
"46.74";"4";"Wholesale of hardware, plumbing and heating equipment and supplies";""
"46.74.1";"5";"Wholesale of tools, metal locks, screws, nails etc.";""
"46.74.2";"5";"Wholesale of plumbing and heating equipment and supplies";""
"46.74.3";"5";"Wholesale of metal and plastic products for construction purposes";""
"46.75";"4";"Wholesale of chemical products";""
"46.75.0";"5";"Wholesale of chemical products";""
"46.76";"4";"Wholesale of other intermediate products";""
"46.76.0";"5";"Wholesale of other intermediate products";""
"46.77";"4";"Wholesale of waste and scrap";""
"46.77.0";"5";"Wholesale of waste and scrap";""
"46.9";"3";"Non-specialised wholesale trade";""
"46.90";"4";"Non-specialised wholesale trade";""
"46.90.1";"5";"Non-specialised wholesale of raw materials, semi-finished and finished goods";""
"46.90.2";"5";"Non-specialised wholesale of raw materials and semi-finished goods";""
"46.90.3";"5";"Non-specialised wholesale of finished goods";""
"47";"2";"Retail trade, except of motor vehicles and motorcycles";""
"47.1";"3";"Retail sale in non-specialised stores";""
"47.11";"4";"Retail sale in non-specialised stores with food, beverages or tobacco predominating";""
"47.11.1";"5";"Retail sale of food, beverages or tobacco in non-specialised stores";""
"47.11.2";"5";"Other retail sale in non-specialised stores with food, beverages or tobacco predominating";""
"47.19";"4";"Other retail sale in non-specialised stores";""
"47.19.1";"5";"Retail sale in non-specialised stores (excluding food)";""
"47.19.2";"5";"Retail sale in non-specialised stores with non-food predominating";""
"47.2";"3";"Retail sale of food, beverages and tobacco in specialised stores";""
"47.21";"4";"Retail sale of fruit and vegetables in specialised stores";""
"47.21.0";"5";"Retail sale of fruit and vegetables in specialised stores";""
"47.22";"4";"Retail sale of meat and meat products in specialised stores";""
"47.22.0";"5";"Retail sale of meat and meat products in specialised stores";""
"47.23";"4";"Retail sale of fish, crustaceans and molluscs in specialised stores";""
"47.23.0";"5";"Retail sale of fish, crustaceans and molluscs in specialised stores";""
"47.24";"4";"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores";""
"47.24.0";"5";"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores";""
"47.25";"4";"Retail sale of beverages in specialised stores";""
"47.25.0";"5";"Retail sale of beverages in specialised stores";""
"47.26";"4";"Retail sale of tobacco products in specialised stores";""
"47.26.0";"5";"Retail sale of tobacco products in specialised stores";""
"47.29";"4";"Other retail sale of food in specialised stores";""
"47.29.0";"5";"Other retail sale of food in specialised stores";""
"47.3";"3";"Retail sale of automotive fuel in specialised stores";""
"47.30";"4";"Retail sale of automotive fuel in specialised stores";""
"47.30.1";"5";"Retail sale on behalf of others of automotive fuel in specialised stores (filling stations acting as agencies)";""
"47.30.2";"5";"Retail sale of private-brand automotive fuel in specialised stores (independent filling stations)";""
"47.4";"3";"Retail sale of information and communication equipment in specialised stores";""
"47.41";"4";"Retail sale of computers, peripheral units and software in specialised stores";""
"47.41.0";"5";"Retail sale of computers, peripheral units and software in specialised stores";""
"47.42";"4";"Retail sale of telecommunications equipment in specialised stores";""
"47.42.0";"5";"Retail sale of telecommunications equipment in specialised stores";""
"47.43";"4";"Retail sale of audio and video equipment in specialised stores";""
"47.43.0";"5";"Retail sale of audio and video equipment in specialised stores";""
"47.5";"3";"Retail sale of other household equipment in specialised stores";""
"47.51";"4";"Retail sale of textiles in specialised stores";""
"47.51.0";"5";"Retail sale of textiles in specialised stores";""
"47.52";"4";"Retail sale of hardware, paints and glass in specialised stores";""
"47.52.1";"5";"Retail sale of hardware and plastic products n.e.c. in specialised stores";""
"47.52.3";"5";"Retail sale of paints, varnishes, building and do-it-yourself material and equipment in specialised stores";""
"47.53";"4";"Retail sale of carpets, rugs, wall and floor coverings in specialised stores";""
"47.53.0";"5";"Retail sale of carpets, rugs, wall and floor coverings in specialised stores";""
"47.54";"4";"Retail sale of electrical household appliances in specialised stores";""
"47.54.0";"5";"Retail sale of electrical household appliances in specialised stores";""
"47.59";"4";"Retail sale of furniture, lighting equipment and other household articles in specialised stores";""
"47.59.1";"5";"Retail sale of furniture in specialised stores";""
"47.59.2";"5";"Retail sale of china and glassware in specialised stores";""
"47.59.3";"5";"Retail sale of musical instruments and scores in specialised stores";""
"47.59.9";"5";"Retail sale of household articles n.e.c. in specialised stores";""
"47.6";"3";"Retail sale of cultural and recreation goods in specialised stores";""
"47.61";"4";"Retail sale of books in specialised stores";""
"47.61.0";"5";"Retail sale of books in specialised stores";""
"47.62";"4";"Retail sale of newspapers and stationery in specialised stores";""
"47.62.1";"5";"Retail sale of newspapers, journals and periodicals in specialised stores";""
"47.62.2";"5";"Retail sale of stationery, school and office supplies in specialised stores";""
"47.63";"4";"Retail sale of music and video recordings in specialised stores";""
"47.63.0";"5";"Retail sale of music and video recordings in specialised stores";""
"47.64";"4";"Retail sale of sporting equipment in specialised stores";""
"47.64.1";"5";"Retail sale of bicycles, their parts and accessories in specialised stores";""
"47.64.2";"5";"Retail sale of sports and camping goods in specialised stores (excl. camping furniture)";""
"47.65";"4";"Retail sale of games and toys in specialised stores";""
"47.65.0";"5";"Retail sale of games and toys in specialised stores";""
"47.7";"3";"Retail sale of other goods in specialised stores";""
"47.71";"4";"Retail sale of clothing in specialised stores";""
"47.71.0";"5";"Retail sale of clothing in specialised stores";""
"47.72";"4";"Retail sale of footwear and leather goods in specialised stores";""
"47.72.1";"5";"Retail sale of footwear in specialised stores";""
"47.72.2";"5";"Retail sale of leather goods and luggage in specialised stores";""
"47.73";"4";"Dispensing chemist in specialised stores";""
"47.73.0";"5";"Dispensing chemist in specialised stores";""
"47.74";"4";"Retail sale of medical and orthopaedic goods in specialised stores";""
"47.74.0";"5";"Retail sale of medical and orthopaedic goods in specialised stores";""
"47.75";"4";"Retail sale of cosmetic and toilet articles in specialised stores";""
"47.75.0";"5";"Retail sale of cosmetic and toilet articles in specialised stores";""
"47.76";"4";"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores";""
"47.76.1";"5";"Retail sale of flowers, plants, seeds and fertilisers in specialised stores";""
"47.76.2";"5";"Retail sale of live animals, animal food etc. in specialised stores";""
"47.77";"4";"Retail sale of watches and jewellery in specialised stores";""
"47.77.0";"5";"Retail sale of watches and jewellery in specialised stores";""
"47.78";"4";"Other retail sale of new goods in specialised stores";""
"47.78.1";"5";"Activities of opticians in specialised stores";""
"47.78.2";"5";"Retail sale of photographic, optical and precision equipment in specialised stores (excl. activities of opticians)";""
"47.78.3";"5";"Retail sale of art, pictures, craftwork, stamps, coins and gifts in specialised stores";""
"47.78.9";"5";"Other retail sale of new goods in specialised stores n.e.c.";""
"47.79";"4";"Retail sale of second-hand goods in stores";""
"47.79.1";"5";"Retail sale of antiques and antique rugs in stores";""
"47.79.2";"5";"Retail sale in second-hand bookstores in stores";""
"47.79.9";"5";"Retail sale of other second-hand goods in stores";""
"47.8";"3";"Retail sale via stalls and markets";""
"47.81";"4";"Retail sale via stalls and markets of food, beverages and tobacco products";""
"47.81.0";"5";"Retail sale via stalls and markets of food, beverages and tobacco products";""
"47.82";"4";"Retail sale via stalls and markets of textiles, clothing and footwear";""
"47.82.0";"5";"Retail sale via stalls and markets of textiles, clothing and footwear";""
"47.89";"4";"Retail sale via stalls and markets of other goods";""
"47.89.0";"5";"Retail sale via stalls and markets of other goods";""
"47.9";"3";"Retail trade not in stores, stalls or markets";""
"47.91";"4";"Retail sale via mail order houses or via Internet";""
"47.91.1";"5";"Retail sale of textiles, clothing, footwear and leather goods via mail order houses or via Internet";""
"47.91.9";"5";"Other retail sale via mail order houses or via Internet";""
"47.99";"4";"Other retail sale not in stores, stalls or markets";""
"47.99.1";"5";"Retail sale of fuels from stock";""
"47.99.9";"5";"Other retail sale not in stores n.e.c.";""
"H";"1";"Transportation and storage";""
"49";"2";"Land transport and transport via pipelines";""
"49.1";"3";"Passenger rail transport, interurban";""
"49.10";"4";"Passenger rail transport, interurban";""
"49.10.0";"5";"Passenger rail transport, interurban";""
"49.2";"3";"Freight rail transport";""
"49.20";"4";"Freight rail transport";""
"49.20.0";"5";"Freight rail transport";""
"49.3";"3";"Other passenger land transport";""
"49.31";"4";"Urban and suburban passenger land transport";""
"49.31.0";"5";"Urban and suburban passenger land transport";""
"49.32";"4";"Taxi operation";""
"49.32.0";"5";"Taxi operation";""
"49.39";"4";"Other passenger land transport n.e.c.";""
"49.39.1";"5";"Scheduled long-distance passenger transport by motor bus";""
"49.39.2";"5";"Non-scheduled passenger transport by motor bus";""
"49.39.9";"5";"Land passenger transport n.e.c.";""
"49.4";"3";"Freight transport by road and removal services";""
"49.41";"4";"Freight transport by road";""
"49.41.0";"5";"Freight transport by road";""
"49.42";"4";"Removal services";""
"49.42.0";"5";"Removal services";""
"49.5";"3";"Transport via pipeline";""
"49.50";"4";"Transport via pipeline";""
"49.50.0";"5";"Transport via pipeline";""
"50";"2";"Water transport";""
"50.1";"3";"Sea and coastal passenger water transport";""
"50.10";"4";"Sea and coastal passenger water transport";""
"50.10.0";"5";"Sea and coastal passenger water transport";""
"50.2";"3";"Sea and coastal freight water transport";""
"50.20";"4";"Sea and coastal freight water transport";""
"50.20.0";"5";"Sea and coastal freight water transport";""
"50.3";"3";"Inland passenger water transport";""
"50.30";"4";"Inland passenger water transport";""
"50.30.0";"5";"Inland passenger water transport";""
"50.4";"3";"Inland freight water transport";""
"50.40";"4";"Inland freight water transport";""
"50.40.0";"5";"Inland freight water transport";""
"51";"2";"Air transport";""
"51.1";"3";"Passenger air transport";""
"51.10";"4";"Passenger air transport";""
"51.10.0";"5";"Passenger air transport";""
"51.2";"3";"Freight air transport and space transport";""
"51.21";"4";"Freight air transport";""
"51.21.0";"5";"Freight air transport";""
"51.22";"4";"Space transport";""
"51.22.0";"5";"Space transport";""
"52";"2";"Warehousing and support activities for transportation";""
"52.1";"3";"Warehousing and storage";""
"52.10";"4";"Warehousing and storage";""
"52.10.0";"5";"Warehousing and storage";""
"52.2";"3";"Support activities for transportation";""
"52.21";"4";"Service activities incidental to land transportation";""
"52.21.1";"5";"Operation of car parks and garages";""
"52.21.2";"5";"Operation of road infrastructure";""
"52.21.3";"5";"Operation of railroad infrastructure";""
"52.21.4";"5";"Operation of terminal facilities for passenger transport, including bus stations";""
"52.21.5";"5";"Operation of stations for the handling of goods carried by rail or road (except cargo handling)";""
"52.21.9";"5";"Service activities incidental to land transportation n.e.c.";""
"52.22";"4";"Service activities incidental to water transportation";""
"52.22.1";"5";"Operation of waterway infrastructure";""
"52.22.2";"5";"Operation of ports, harbours and piers";""
"52.22.3";"5";"Navigation, pilotage and berthing activities";""
"52.22.9";"5";"Service activities incidental to water transportation n.e.c.";""
"52.23";"4";"Service activities incidental to air transportation";""
"52.23.1";"5";"Operation of airports and airfields";""
"52.23.9";"5";"Service activities incidental to air transportation n.e.c.";""
"52.24";"4";"Cargo handling";""
"52.24.0";"5";"Cargo handling";""
"52.29";"4";"Other transportation support activities";""
"52.29.1";"5";"Freight forwarding";""
"52.29.2";"5";"Organisation of group consignments by sea";""
"52.29.9";"5";"Other transportation support activities n.e.c.";""
"53";"2";"Postal and courier activities";""
"53.1";"3";"Postal activities under universal service obligation";""
"53.10";"4";"Postal activities under universal service obligation";""
"53.10.0";"5";"Postal activities under universal service obligation";""
"53.2";"3";"Other postal and courier activities";""
"53.20";"4";"Other postal and courier activities";""
"53.20.0";"5";"Other postal and courier activities";""
"I";"1";"Accommodation and food service activities";""
"55";"2";"Accommodation";""
"55.1";"3";"Hotels and similar accommodation";""
"55.10";"4";"Hotels and similar accommodation";""
"55.10.1";"5";"Hotels (excl. hotels providing bed and breakfast only)";""
"55.10.2";"5";"Hotels providing bed and breakfast only";""
"55.10.3";"5";"Inns";""
"55.10.4";"5";"Guest houses";""
"55.2";"3";"Holiday and other short-stay accommodation";""
"55.20";"4";"Holiday and other short-stay accommodation";""
"55.20.1";"5";"Recreation and holiday homes";""
"55.20.2";"5";"Holiday centres";""
"55.20.3";"5";"Chalets and holiday flats";""
"55.20.4";"5";"Youth hostels and mountain refuges";""
"55.3";"3";"Camping grounds, recreational vehicle parks and trailer parks";""
"55.30";"4";"Camping grounds, recreational vehicle parks and trailer parks";""
"55.30.0";"5";"Camping grounds, recreational vehicle parks and trailer parks";""
"55.9";"3";"Other accommodation";""
"55.90";"4";"Other accommodation";""
"55.90.1";"5";"Private accommodation";""
"55.90.9";"5";"Other accommodation n.e.c.";""
"56";"2";"Food and beverage service activities";""
"56.1";"3";"Restaurants and mobile food service activities";""
"56.10";"4";"Restaurants and mobile food service activities";""
"56.10.1";"5";"Full-service restaurants";""
"56.10.2";"5";"Self-service restaurants";""
"56.10.3";"5";"Snack bars and the like";""
"56.10.4";"5";"Cafés";""
"56.10.5";"5";"Ice-cream parlours";""
"56.2";"3";"Event catering and other food service activities";""
"56.21";"4";"Event catering activities";""
"56.21.0";"5";"Event catering activities";""
"56.29";"4";"Other food service activities";""
"56.29.0";"5";"Other food service activities";""
"56.3";"3";"Beverage serving activities";""
"56.30";"4";"Beverage serving activities";""
"56.30.1";"5";"Public houses";""
"56.30.2";"5";"Discotheques and bars with dancing";""
"56.30.3";"5";"Bars";""
"56.30.4";"5";"Bars with entertainment";""
"56.30.9";"5";"Other bars";""
"J";"1";"Information and communication";""
"58";"2";"Publishing activities";""
"58.1";"3";"Publishing of books, periodicals and other publishing activities";""
"58.11";"4";"Book publishing";""
"58.11.0";"5";"Book publishing";""
"58.12";"4";"Publishing of directories and mailing lists";""
"58.12.0";"5";"Publishing of directories and mailing lists";""
"58.13";"4";"Publishing of newspapers";""
"58.13.0";"5";"Publishing of newspapers";""
"58.14";"4";"Publishing of journals and periodicals";""
"58.14.0";"5";"Publishing of journals and periodicals";""
"58.19";"4";"Other publishing activities";""
"58.19.0";"5";"Other publishing activities";""
"58.2";"3";"Software publishing";""
"58.21";"4";"Publishing of computer games";""
"58.21.0";"5";"Publishing of computer games";""
"58.29";"4";"Other software publishing";""
"58.29.0";"5";"Other software publishing";""
"59";"2";"Motion picture, video and television programme production, sound recording and music publishing activities";""
"59.1";"3";"Motion picture, video and television programme activities";""
"59.11";"4";"Motion picture, video and television programme production activities";""
"59.11.0";"5";"Motion picture, video and television programme production activities";""
"59.12";"4";"Motion picture, video and television programme post-production activities";""
"59.12.0";"5";"Motion picture, video and television programme post-production activities";""
"59.13";"4";"Motion picture, video and television programme distribution activities";""
"59.13.0";"5";"Motion picture, video and television programme distribution activities";""
"59.14";"4";"Motion picture projection activities";""
"59.14.0";"5";"Motion picture projection activities";""
"59.2";"3";"Sound recording and music publishing activities";""
"59.20";"4";"Sound recording and music publishing activities";""
"59.20.1";"5";"Activities of sound-recording studios and production of taped radio programming";""
"59.20.2";"5";"Publishing of sound recordings";""
"59.20.3";"5";"Publishing of printed music";""
"60";"2";"Programming and broadcasting activities";""
"60.1";"3";"Radio broadcasting";""
"60.10";"4";"Radio broadcasting";""
"60.10.0";"5";"Radio broadcasting";""
"60.2";"3";"Television programming and broadcasting activities";""
"60.20";"4";"Television programming and broadcasting activities";""
"60.20.0";"5";"Television programming and broadcasting activities";""
"61";"2";"Telecommunications";""
"61.1";"3";"Wired telecommunications activities";""
"61.10";"4";"Wired telecommunications activities";""
"61.10.0";"5";"Wired telecommunications activities";""
"61.2";"3";"Wireless telecommunications activities";""
"61.20";"4";"Wireless telecommunications activities";""
"61.20.0";"5";"Wireless telecommunications activities";""
"61.3";"3";"Satellite telecommunications activities";""
"61.30";"4";"Satellite telecommunications activities";""
"61.30.0";"5";"Satellite telecommunications activities";""
"61.9";"3";"Other telecommunications activities";""
"61.90";"4";"Other telecommunications activities";""
"61.90.1";"5";"Internet service providers";""
"61.90.9";"5";"Other telecommunications activities n.e.c.";""
"62";"2";"Computer programming, consultancy and related activities";""
"62.0";"3";"Computer programming, consultancy and related activities";""
"62.01";"4";"Computer programming activities";""
"62.01.1";"5";"Web-page design and programming";""
"62.01.9";"5";"Other software development";""
"62.02";"4";"Computer consultancy activities";""
"62.02.0";"5";"Computer consultancy activities";""
"62.03";"4";"Computer facilities management activities";""
"62.03.0";"5";"Computer facilities management activities";""
"62.09";"4";"Other information technology and computer service activities";""
"62.09.0";"5";"Other information technology and computer service activities";""
"63";"2";"Information service activities";""
"63.1";"3";"Data processing, hosting and related activities; web portals";""
"63.11";"4";"Data processing, hosting and related activities";""
"63.11.0";"5";"Data processing, hosting and related activities";""
"63.12";"4";"Web portals";""
"63.12.0";"5";"Web portals";""
"63.9";"3";"Other information service activities";""
"63.91";"4";"News agency activities";""
"63.91.0";"5";"News agency activities";""
"63.99";"4";"Other information service activities n.e.c.";""
"63.99.0";"5";"Other information service activities n.e.c.";""
"K";"1";"Financial and insurance activities";""
"64";"2";"Financial service activities, except insurance and pension funding";""
"64.1";"3";"Monetary intermediation";""
"64.11";"4";"Central banking";""
"64.11.0";"5";"Central banking";""
"64.19";"4";"Other monetary intermediation";""
"64.19.1";"5";"Activities of commercial banks including branches of foreign banks";""
"64.19.2";"5";"Activities of savings banks";""
"64.19.3";"5";"Activities of cooperatives";""
"64.19.4";"5";"Activities of mortgage banks";""
"64.19.5";"5";"Activities of credit institutions with special functions";""
"64.19.6";"5";"Activities of building and loan associations";""
"64.2";"3";"Activities of holding companies";""
"64.20";"4";"Activities of holding companies";""
"64.20.0";"5";"Activities of holding companies";""
"64.3";"3";"Trusts, funds and similar financial entities";""
"64.30";"4";"Trusts, funds and similar financial entities";""
"64.30.0";"5";"Trusts, funds and similar financial entities";""
"64.9";"3";"Other financial service activities, except insurance and pension funding";""
"64.91";"4";"Financial leasing";""
"64.91.0";"5";"Financial leasing";""
"64.92";"4";"Other credit granting";""
"64.92.1";"5";"Other credit granting (except pawnbroking)";""
"64.92.2";"5";"Activities of pawnshops and pawnbrokers";""
"64.99";"4";"Other financial service activities, except insurance and pension funding n.e.c.";""
"64.99.1";"5";"Activities of investment stock corporations and funds of investment management companies (excl. money market funds)";""
"64.99.9";"5";"Other financial intermediation n.e.c.";""
"65";"2";"Insurance, reinsurance and pension funding, except compulsory social security";""
"65.1";"3";"Insurance";""
"65.11";"4";"Life insurance";""
"65.11.0";"5";"Life insurance";""
"65.12";"4";"Non-life insurance";""
"65.12.1";"5";"Health insurance";""
"65.12.2";"5";"Indemnity and accident insurance";""
"65.2";"3";"Reinsurance";""
"65.20";"4";"Reinsurance";""
"65.20.0";"5";"Reinsurance";""
"65.3";"3";"Pension funding";""
"65.30";"4";"Pension funding";""
"65.30.0";"5";"Pension funding";""
"66";"2";"Activities auxiliary to financial services and insurance activities";""
"66.1";"3";"Activities auxiliary to financial services, except insurance and pension funding";""
"66.11";"4";"Administration of financial markets";""
"66.11.0";"5";"Administration of financial markets";""
"66.12";"4";"Security and commodity contracts brokerage";""
"66.12.0";"5";"Security and commodity contracts brokerage";""
"66.19";"4";"Other activities auxiliary to financial services, except insurance and pension funding";""
"66.19.0";"5";"Other activities auxiliary to financial services, except insurance and pension funding";""
"66.2";"3";"Activities auxiliary to insurance and pension funding";""
"66.21";"4";"Risk and damage evaluation";""
"66.21.0";"5";"Risk and damage evaluation";""
"66.22";"4";"Activities of insurance agents and brokers";""
"66.22.0";"5";"Activities of insurance agents and brokers";""
"66.29";"4";"Other activities auxiliary to insurance and pension funding";""
"66.29.0";"5";"Other activities auxiliary to insurance and pension funding";""
"66.3";"3";"Fund management activities";""
"66.30";"4";"Fund management activities";""
"66.30.0";"5";"Fund management activities";""
"L";"1";"Real estate activities";""
"68";"2";"Real estate activities";""
"68.1";"3";"Buying and selling of own real estate";""
"68.10";"4";"Buying and selling of own real estate";""
"68.10.1";"5";"Buying and selling of own residential real estate";""
"68.10.2";"5";"Buying and selling of own non-residential real estate";""
"68.2";"3";"Renting and operating of own or leased real estate";""
"68.20";"4";"Renting and operating of own or leased real estate";""
"68.20.1";"5";"Renting and operating of own or leased residential real estate";""
"68.20.2";"5";"Renting and operating of own or leased non-residential real estate";""
"68.3";"3";"Real estate activities on a fee or contract basis";""
"68.31";"4";"Real estate agencies";""
"68.31.1";"5";"Activities of real estate agencies relating to residential real estate";""
"68.31.2";"5";"Activities of real estate agencies relating to non-residential real estate";""
"68.32";"4";"Management of real estate on a fee or contract basis";""
"68.32.1";"5";"Management of residential real estate on a fee or contract basis";""
"68.32.2";"5";"Management of non-residential real estate on a fee or contract basis";""
"M";"1";"Professional, scientific and technical activities";""
"69";"2";"Legal and accounting activities";""
"69.1";"3";"Legal activities";""
"69.10";"4";"Legal activities";""
"69.10.1";"5";"Activities of law offices with notaries public";""
"69.10.2";"5";"Activities of law offices without notaries public";""
"69.10.3";"5";"Activities of notaries public";""
"69.10.4";"5";"Activities of patent lawyers' offices";""
"69.10.9";"5";"Other legal service activities n.e.c.";""
"69.2";"3";"Accounting, bookkeeping and auditing activities; tax consultancy";""
"69.20";"4";"Accounting, bookkeeping and auditing activities; tax consultancy";""
"69.20.1";"5";"Activities of qualified auditors, auditing firms";""
"69.20.2";"5";"Activities of certified accountants, firms of licensed public accountants";""
"69.20.3";"5";"Activities of agents in tax matters, tax consultants, tax consulting companies";""
"69.20.4";"5";"Book-keeping activities (excluding data processing)";""
"70";"2";"Activities of head offices; management consultancy activities";""
"70.1";"3";"Activities of head offices";""
"70.10";"4";"Activities of head offices";""
"70.10.1";"5";"Management activities of holding companies";""
"70.10.9";"5";"Other activities of head offices";""
"70.2";"3";"Management consultancy activities";""
"70.21";"4";"Public relations and communication activities";""
"70.21.0";"5";"Public relations and communication activities";""
"70.22";"4";"Business and other management consultancy activities";""
"70.22.0";"5";"Business and other management consultancy activities";""
"71";"2";"Architectural and engineering activities; technical testing and analysis";""
"71.1";"3";"Architectural and engineering activities and related technical consultancy";""
"71.11";"4";"Architectural activities";""
"71.11.1";"5";"Consulting architectural activities in building construction";""
"71.11.2";"5";"Consulting architectural activities in interior design";""
"71.11.3";"5";"Consulting architectural activities in town, city and regional planning";""
"71.11.4";"5";"Consulting architectural activities in landscape architecture";""
"71.12";"4";"Engineering activities and related technical consultancy";""
"71.12.1";"5";"Engineering activities for projects involving civil, hydraulic and traffic engineering";""
"71.12.2";"5";"Engineering activities for projects in specific technical fields and engineering design";""
"71.12.3";"5";"Surveying activities";""
"71.12.9";"5";"Other engineering activities and related technical consultancy";""
"71.2";"3";"Technical testing and analysis";""
"71.20";"4";"Technical testing and analysis";""
"71.20.0";"5";"Technical testing and analysis";""
"72";"2";"Scientific research and development";""
"72.1";"3";"Research and experimental development on natural sciences and engineering";""
"72.11";"4";"Research and experimental development on biotechnology";""
"72.11.0";"5";"Research and experimental development on biotechnology";""
"72.19";"4";"Other research and experimental development on natural sciences and engineering";""
"72.19.0";"5";"Other research and experimental development on natural sciences and engineering";""
"72.2";"3";"Research and experimental development on social sciences and humanities";""
"72.20";"4";"Research and experimental development on social sciences and humanities";""
"72.20.0";"5";"Research and experimental development on social sciences and humanities";""
"73";"2";"Advertising and market research";""
"73.1";"3";"Advertising";""
"73.11";"4";"Advertising agencies";""
"73.11.0";"5";"Advertising agencies";""
"73.12";"4";"Media representation";""
"73.12.0";"5";"Media representation";""
"73.2";"3";"Market research and public opinion polling";""
"73.20";"4";"Market research and public opinion polling";""
"73.20.0";"5";"Market research and public opinion polling";""
"74";"2";"Other professional, scientific and technical activities";""
"74.1";"3";"Specialised design activities";""
"74.10";"4";"Specialised design activities";""
"74.10.1";"5";"Activities of industrial, product and fashion designers";""
"74.10.2";"5";"Activities of graphics and communications designers";""
"74.10.3";"5";"Activities of interior decorators";""
"74.2";"3";"Photographic activities";""
"74.20";"4";"Photographic activities";""
"74.20.1";"5";"Activities of photographers";""
"74.20.2";"5";"Activities of photographic laboratories";""
"74.3";"3";"Translation and interpretation activities";""
"74.30";"4";"Translation and interpretation activities";""
"74.30.1";"5";"Translation activities";""
"74.30.2";"5";"Interpretation activities";""
"74.9";"3";"Other professional, scientific and technical activities n.e.c.";""
"74.90";"4";"Other professional, scientific and technical activities n.e.c.";""
"74.90.0";"5";"Other professional, scientific and technical activities n.e.c.";""
"75";"2";"Veterinary activities";""
"75.0";"3";"Veterinary activities";""
"75.00";"4";"Veterinary activities";""
"75.00.1";"5";"Veterinary practice activities";""
"75.00.9";"5";"Other veterinary activities";""
"N";"1";"Administrative and support service activities";""
"77";"2";"Rental and leasing activities";""
"77.1";"3";"Renting and leasing of motor vehicles";""
"77.11";"4";"Renting and leasing of cars and light motor vehicles";""
"77.11.0";"5";"Renting and leasing of cars and light motor vehicles";""
"77.12";"4";"Renting and leasing of trucks";""
"77.12.0";"5";"Renting and leasing of trucks";""
"77.2";"3";"Renting and leasing of personal and household goods";""
"77.21";"4";"Renting and leasing of recreational and sports goods";""
"77.21.0";"5";"Renting and leasing of recreational and sports goods";""
"77.22";"4";"Renting of video tapes and disks";""
"77.22.0";"5";"Renting of video tapes and disks";""
"77.29";"4";"Renting and leasing of other personal and household goods";""
"77.29.0";"5";"Renting and leasing of other personal and household goods";""
"77.3";"3";"Renting and leasing of other machinery, equipment and tangible goods";""
"77.31";"4";"Renting and leasing of agricultural machinery and equipment";""
"77.31.0";"5";"Renting and leasing of agricultural machinery and equipment";""
"77.32";"4";"Renting and leasing of construction and civil engineering machinery and equipment";""
